First Name,Last Name,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,DOB
Nasrat,Haqparast,,70,155,72,Southpaw,13,4,0,22/08/1995
Janay,Harding,Hollowpoint,,135,,,2,3,0,
Antoni,Hardonk,,76,245,78,Orthodox,8,6,0,05/02/1976
Dan,Hardy,The Outlaw,72,170,74,Orthodox,25,10,0,17/05/1982
Greg,Hardy,Prince of War,77,265,80,Orthodox,7,4,0,28/07/1988
Baru,Harn,Seiryu,,265,,,1,2,0,
Scott,Harper,,72,185,,Orthodox,12,7,0,14/04/1972
Gerry,Harris,,80,270,,Orthodox,1,4,0,
Gerald,Harris,,71,185,77,Southpaw,23,5,0,19/11/1979
Phil,Harris,Billy,64,125,65,Orthodox,22,12,0,04/09/1983
Walt,Harris,The Big Ticket,77,250,77,Southpaw,13,10,0,10/06/1983
Dhafir,Harris,Dada 5000,,257,,,2,0,0,04/08/1977
Trevor,Harris,,66,145,,,2,2,0,
Carlston,Harris,Mocambique,72,170,76,Orthodox,17,4,0,09/07/1987
Collin,Hart,,73,185,,Orthodox,6,3,1,12/10/1989
Dale,Hartt,,70,155,69,Orthodox,6,3,0,04/04/1979
Luke,Hartwig,,,,,,0,1,0,
Clay,Harvison,Bushwacker,73,170,74,Orthodox,13,6,0,25/09/1980
Hidehiko,Hasegawa,,69,170,,,19,20,6,13/07/1978
Chris,Haseman,The Hammer,71,205,,Orthodox,20,17,0,02/06/1969
Takayo,Hashi,,64,135,,Orthodox,15,6,1,02/10/1977
Tomohiko,Hashimoto,,72,250,,Orthodox,1,4,0,
Justin,Haskins,,70,170,,Orthodox,7,6,0,30/08/1979
Hayder,Hassan,Hulk,70,170,,,6,3,0,20/10/1982
Daiki,Hata,DJ Taiki,66,139,,Orthodox,17,11,7,24/08/1982
John,Hathaway,The Hitman,73,170,75,Orthodox,17,2,0,23/07/1987
Phil,Hawes,Megatron,72,185,77,Orthodox,11,2,0,08/01/1989
Justin,Hawes,The Hawk,71,205,,,6,9,0,13/01/1979
Chris,Hawk,,73,205,,,5,10,0,
Del,Hawkins,The Filipino Delight,65,135,,Orthodox,22,17,0,
Tommy,Hayden,Wild Card,69,145,,Southpaw,11,3,0,11/03/1986
Mike,Hayes,,76,230,,Orthodox,20,12,2,
Ryan,Hayes,,,,,,7,6,0,
Gerric,Hayes,,70,,,,8,11,0,
Josh,Haynes,Bring the Pain,69,170,,Orthodox,14,11,0,30/07/1977
Dustin,Hazelett,McLovin,73,170,76,Orthodox,12,7,0,29/04/1986
James,Head,,73,170,73,Orthodox,9,4,0,09/02/1984
Pat,Healy,Bam Bam,72,155,72,Orthodox,34,23,0,20/07/1983
Ryan,Healy,The Irish Assassin,73,155,,Orthodox,25,14,1,20/07/1983
Spencer,Hearns,,71,185,,,1,0,0,
David,Heath,,71,205,72,Orthodox,18,7,0,10/02/1976
Chris,Heatherly,Stump,69,155,,Orthodox,9,4,0,24/11/1987
Jake,Hecht,Hitman,72,170,73,Orthodox,11,4,0,09/02/1984
Nick,Hein,Sergeant,66,155,66,Southpaw,14,5,0,24/04/1984
Ian,Heinisch,The Hurricane,71,185,72,Orthodox,14,5,0,05/08/1988
Marcin,Held,,69,155,71,Orthodox,23,7,0,18/01/1992
Delson,Heleno,Pe De Chumbo,71,185,,Orthodox,29,10,0,16/11/1977
Matt,Helm,,,155,,,1,1,0,
Elisha,Helsper,Knuckles,66,135,,Orthodox,0,4,0,06/02/1983
Dan,Henderson,Hendo,71,185,74,Orthodox,32,15,0,24/08/1970
Benson,Henderson,Smooth,69,170,70,Southpaw,24,7,0,16/11/1983
Ron,Henderson,,70,125,,,4,3,0,
Josh,Hendricks,,74,235,,Southpaw,19,11,0,28/08/1976
Johny,Hendricks,Bigg Rigg,69,185,69,Southpaw,18,8,0,12/09/1983
Cory,Hendricks,,75,205,,,3,1,0,10/05/1988
Luis,Henrique,KLB,74,243,74,Orthodox,10,5,0,21/08/1993
Diego,Henrique da Silva,Gaucho,74,185,,Orthodox,8,4,0,22/08/1986
Danny,Henry,The Hatchet,72,145,73,Orthodox,12,4,0,17/07/1988
TJ,Hepburn,The Carnivore,67,155,,,4,2,0,
Jai,Herbert,Black Country Banger,73,155,77,Orthodox,11,3,0,13/05/1988
Ed,Herman,Short Fuse,73,205,77,Orthodox,27,15,0,02/10/1980
Dave,Herman,,76,242,77,Orthodox,22,6,0,03/10/1984
Jack,Hermansson,The Joker,73,185,77,Orthodox,22,6,0,10/06/1988
Noe,Hernandez,,,,,Orthodox,5,5,0,
Joe,Hernandez,,,,,,0,1,0,
Ramiro,Hernandez,Junior,69,135,,Orthodox,19,9,0,22/07/1986
Alexander,Hernandez,The Great,69,155,72,Orthodox,13,4,0,01/10/1992
Anthony,Hernandez,Fluffy,72,185,75,Orthodox,8,2,0,18/10/1993
Nohelin,Hernandez,Suave,70,135,71,Orthodox,9,4,0,01/03/1994
Carlos,Hernandez,,68,125,67,Orthodox,7,1,0,25/10/1993
Paul,Herrera,The Bone Crusher,70,185,,Orthodox,1,1,0,
Chris,Herrera,The Crusher,70,185,,,3,2,1,
Geane,Herrera,La Pulga,65,125,66,Orthodox,9,3,0,27/05/1990
Alvaro,Herrera Mendoza,Chango,72,155,74,Orthodox,9,6,0,14/05/1990
Felice,Herrig,Lil Bulldog,64,115,65,Orthodox,14,9,0,18/09/1984
Heath,Herring,The Texas Crazy Horse,76,250,78,Orthodox,28,16,0,02/03/1978
Jon,Hess,,79,295,,,1,1,0,
Clint,Hester,Headbussa,74,205,77,Orthodox,11,6,0,21/11/1986
Brandon,Hester,The Beast,73,205,,,3,0,0,
Jimy,Hettes,The Kid,69,145,71,Southpaw,11,3,0,09/06/1987
Conor,Heun,Hurricane,70,155,,Orthodox,9,5,0,11/02/1979
Marcus,Hicks,The Wrecking Ball,66,155,64,Southpaw,10,4,0,25/11/1975
Jay,Hieron,The Thoroughbred,72,170,75,Orthodox,23,7,0,29/07/1976
Brady,Hiestand,Bam Bam,68,135,71,Orthodox,6,2,0,30/04/1999
Lee,Higgins,,,155,,,2,1,0,14/07/1980
Jason,High,The Kansas City Bandit,68,155,73,Southpaw,21,6,0,12/10/1981
Richie,Hightower,The Dirty Samurai,68,170,,Orthodox,8,4,0,26/11/1974
Alex,Higley,,70,145,,,4,3,0,
Corey,Hill,,76,155,80,Orthodox,6,9,0,03/10/1978
Isaiah,Hill,,70,155,,,5,7,1,
Angela,Hill,Overkill,63,115,64,Orthodox,13,10,0,12/01/1985
Tyler,Hill,,75,170,,Switch,8,2,0,10/08/1991
Jamahal,Hill,Sweet Dreams,76,205,79,Southpaw,8,1,0,19/05/1991
Kailan,Hill,,73,185,77,Southpaw,4,1,0,01/12/1994
Branden Lee,Hinkle,The Iron Lion,75,235,,Orthodox,17,11,0,29/07/1973
Hatsu,Hioki,,71,145,73,Orthodox,29,10,2,18/07/1983
Alan,Hiro,Yamaniha,65,135,,Orthodox,14,5,4,04/04/1986
Kuniyoshi,Hironaka,,70,168,70,Orthodox,23,9,0,17/06/1976
Mizuto,Hirota,Pugnus,67,155,67,Orthodox,18,10,2,05/05/1981
Yuji,Hisamatsu,,70,185,,,16,22,6,18/09/1971
Kwan,Ho Kwak,,65,135,,Switch,9,2,0,18/06/1989
Matt,Hobar,The Crowbar,70,135,70,Southpaw,9,3,0,07/01/1987
Bobby,Hoffman,The Truth,74,245,,Orthodox,36,10,1,28/10/1968
Sam,Hoger,The Alaskan Assassin,74,205,,Orthodox,10,4,0,28/06/1980
Andrew,Holbrook,,71,155,70,Southpaw,12,3,0,06/02/1986
Sean,Holden,,70,170,,,5,2,0,17/09/1984
Chris,Holdsworth,,71,135,,,6,0,0,24/10/1987
Kevin,Holland,Trailblazer,75,185,81,Orthodox,21,7,0,05/11/1992
Roger,Hollett,The Hulk,71,205,,Orthodox,13,5,0,08/10/1978
Max,Holloway,Blessed,71,145,69,Orthodox,22,6,0,04/12/1991
Gabrielle,Holloway,Gabanator,63,145,,,6,5,0,15/04/1990
Jeremie,Holloway,Hit Em,72,170,,,8,3,0,29/09/1984
Holly,Holm,The Preacher's Daughter,68,135,69,Southpaw,14,5,0,17/10/1981
Rex,Holman,Big Dog,75,205,,Southpaw,4,2,0,
Joseph,Holmes,Uglyman,76,185,80,Orthodox,6,1,0,04/07/1995
Kurt,Holobaugh,,71,155,70,Orthodox,17,7,0,08/09/1986
Paddy,Holohan,The Hooligan,70,125,69,Orthodox,12,2,1,03/05/1988
Ben,Holscher,The Teacher,71,155,,,4,0,0,
Mark,Holst,Boots,72,155,,Orthodox,12,6,0,14/08/1985
Scott,Holtzman,Hot Sauce,69,155,69,Orthodox,14,5,0,30/09/1983
Sabah,Homasi,,72,170,72,Orthodox,11,8,0,19/10/1988
Mark,Hominick,The Machine,68,145,68,Orthodox,20,12,0,22/07/1982
Barb,Honchak,Little Warrior,64,125,65,Orthodox,10,4,0,30/08/1979
Chris,Honeycutt,The Cutt,70,170,73,,9,1,0,25/07/1988
Satoshi,Honma,,73,205,,Orthodox,4,6,3,19/05/1968
David,Hood,,72,200,,,1,3,0,
Lorenzo,Hood,Dream Killer,75,265,80,Southpaw,14,5,0,02/03/1989
Dan,Hooker,The Hangman,72,155,75,Switch,21,10,0,13/02/1990
Chase,Hooper,The Dream,73,145,74,Southpaw,10,2,1,13/09/1999
Darrell,Horcher,The Saint,70,155,70,Southpaw,13,4,0,28/07/1987
Moti,Horenstein,,76,230,,Orthodox,1,6,0,
Yoshinori,Horie,,68,145,70,Orthodox,8,2,0,10/05/1995
Kyoji,Horiguchi,,65,125,66,Orthodox,19,2,0,12/10/1990
Jeremy,Horn,Gumby,73,185,74,Orthodox,91,22,5,25/08/1975
Matt,Horning,Horndog,64,125,,,20,25,0,
Chris,Horodecki,The Polish Hammer,69,155,69,Orthodox,21,7,1,24/09/1987
Jamey-Lyn,Horth,,67,125,,,4,0,0,30/03/1990
Matt,Horwich,Suave,73,185,,Orthodox,30,25,1,02/10/1978
John,Hosman,,70,135,,Southpaw,18,8,1,13/11/1980
Saeed,Hosseini,,,,,,0,1,0,
Jeff,Hougland,Hellbound,67,135,68,Orthodox,10,6,0,02/08/1978
Trey,Houston,,71,185,,,11,4,0,
Jamie,Houston,,,185,,,3,0,0,
Brian,Houston,B-Hue,74,185,,Orthodox,4,6,0,26/04/1981
Harold,Howard,,74,240,,Orthodox,1,3,0,
John,Howard,Doomsday,67,170,72,Orthodox,24,13,0,01/03/1983
Shane,Howell,,68,125,,Orthodox,13,10,0,28/11/1983
Hu,Yaozong,Totoro,75,185,72,Orthodox,3,2,0,07/04/1995
Carlos,Huachin,Perro Malo,64,135,67,Southpaw,10,5,1,04/06/1996
Brady,Huang,The Kung Fu Warrior,69,135,69,Orthodox,11,2,0,16/12/1992
Austin,Hubbard,Thud,70,155,71,Orthodox,13,6,0,22/12/1991
Collin,Huckbody,All In,75,185,76,Orthodox,8,2,0,29/09/1994
Alex,Huddleston,The Shaved Gorilla,79,254,,,6,2,0,11/08/1986
Roger,Huerta,El Matador,69,155,70,Orthodox,23,9,1,20/05/1983
Casey,Huffman,Hellbent,75,185,,,3,1,0,
Matt,Hughes,,69,170,73,Switch,45,9,0,13/10/1973
Mark,Hughes,,69,205,,Southpaw,6,2,0,13/10/1973
Jeff,Hughes,Lights Out,74,250,77,Orthodox,10,4,0,17/05/1988
Sam,Hughes,Sampage,65,115,64,Orthodox,5,3,0,28/06/1992
David,Hulett,Hollywood,70,170,,,22,10,0,07/09/1980
Bryan,Humes,,,265,,,6,2,0,
Abongo,Humphrey,,71,205,,Orthodox,7,3,0,
Harry,Hunsucker,The Hurricane,74,241,75,Orthodox,7,4,0,03/01/1989
Mark,Hunt,Super Samoan,70,265,72,Orthodox,13,14,1,23/03/1974
Alex,Hunter,,69,226,,Orthodox,2,0,0,
Adam,Hunter,Warhammer,73,185,,Orthodox,7,1,0,16/10/1983
Joe,Hurley,,68,155,,,12,5,0,24/06/1978
Solomon,Hutcherson,King,71,185,,Southpaw,11,7,0,31/08/1972
Al,Iaquinta,Raging,70,155,70,Orthodox,14,6,1,30/04/1987
Khadis,Ibragimov,,75,205,78,Orthodox,8,4,0,21/05/1995
Minoki,Ichihara,,67,178,,Orthodox,0,1,0,
Dan,Ige,50K,67,145,71,Orthodox,15,4,0,06/08/1991
Valeri,Ignatov,,69,170,,Orthodox,1,2,0,
Sergey,Ignatov,,69,210,,Orthodox,0,1,0,
Fabiano,Iha,,68,155,,Orthodox,9,5,0,28/07/1970
Seichi,Ikemoto,,71,168,,Orthodox,21,19,5,24/08/1975
Mikhail,Iloukhine,,69,205,,Orthodox,30,11,1,21/11/1966
Zelim,Imadaev,,72,170,76,Orthodox,8,3,0,25/01/1995
Yusuke,Imamura,,68,220,,Orthodox,2,6,0,
Masakazu,Imanari,,64,139,,Southpaw,36,16,2,10/02/1976
Nassourdine,Imavov,,75,185,75,Orthodox,10,3,0,01/03/1995
Brad,Imes,Hillbilly Heartthrob,79,265,,Orthodox,13,7,0,13/03/1977
Chris,Indich,,70,170,,,6,4,0,22/04/1987
Chris,Inman,,,,,,1,0,0,
Guto,Inocente,,75,205,,Orthodox,7,4,0,29/05/1986
Enson,Inoue,Yamato Damashii,70,210,,Orthodox,12,8,0,15/04/1967
Egan,Inoue,,69,190,,Southpaw,13,8,0,04/07/1965
Katsuya,Inoue,,69,168,,Southpaw,19,9,4,10/08/1979
Takeshi,Inoue,Lion,68,145,,,23,10,0,18/03/1980
Naoki,Inoue,,69,125,71,Orthodox,11,1,0,14/06/1997
Inoue,Mizuki,,63,125,65,Orthodox,14,6,0,19/08/1994
Jorge,Interiano,,73,205,,,4,3,0,
Jason,Ireland,The Irish Tornado,69,161,,Southpaw,19,9,1,30/12/1979
James,Irvin,The Sandman,74,205,75,Orthodox,17,10,0,12/09/1978
Eric,Irvin,,68,155,,,11,4,0,10/01/1986
Mitsuhiro,Ishida,The Endless Warrior,66,154,,Southpaw,20,8,1,29/12/1978
Teruto,Ishihara,Yashabo,67,135,69,Southpaw,10,7,2,23/07/1991
Satoshi,Ishii,,71,240,,Orthodox,15,8,1,19/12/1986
Yuki,Ishikawa,,71,205,,Orthodox,0,2,0,
Eiji,Ishikawa,,70,170,,,29,24,3,12/10/1979
Tokimitsu,Ishizawa,Kendo Ka Shin,72,185,,Orthodox,1,5,1,05/08/1968
Damir,Ismagulov,,70,155,74,Orthodox,23,1,0,03/02/1991
Wallid,Ismail,,67,205,,Orthodox,9,3,0,23/02/1968
Leandro,Issa,Brodinho,67,135,69,Orthodox,13,6,0,19/09/1983
Blagoy,Ivanov,Baga,71,250,73,Southpaw,18,4,0,09/10/1986
Anthony,Ivy,Aquaman,74,185,74,Orthodox,8,4,0,23/01/1990
Tomomi,Iwama,,63,155,,Orthodox,9,6,2,
Tatsuya,Iwasaki,,69,205,,Orthodox,0,1,0,
Yoislandy,Izquierdo,Cuba,71,155,,Southpaw,10,4,0,09/01/1984
Hiroshi,Izumi,,,205,,Orthodox,4,2,0,22/06/1982
Yves,Jabouin,Tiger,67,135,68,Orthodox,20,11,0,30/05/1979
Kevin,Jackson,,70,199,,Switch,4,2,0,
Eugene,Jackson,The Wolf,68,185,,Orthodox,15,9,1,23/09/1966
Quinton,Jackson,Rampage,73,205,73,Orthodox,37,12,0,20/06/1978
Jeremy,Jackson,Scorpion,70,170,,Orthodox,9,5,0,19/09/1982
Damon,Jackson,The Leech,71,145,71,Switch,19,4,1,08/08/1988
Kenyon,Jackson,,72,185,,,4,3,0,
Mike,Jackson,The Truth,74,170,,Orthodox,0,1,0,22/03/1985
Jason,Jackson,Jah-Son,73,170,78,Orthodox,7,2,0,30/10/1990
Montel,Jackson,Quik,70,135,75,Southpaw,11,2,0,24/04/1992
Eric,Jacob,,,155,,,1,9,0,
Dustin,Jacoby,The Hanyak,75,205,76,Orthodox,15,5,1,04/04/1988
Justin,James,,70,155,,Orthodox,13,7,0,08/11/1976
Nate,James,,72,185,,,14,8,1,29/05/1978
Virna,Jandiroba,Carcara,63,115,64,Orthodox,17,2,0,30/05/1988
Ryan,Janes,,75,185,76,Orthodox,10,3,0,22/08/1981
Josh,Janousek,,71,185,,Orthodox,8,1,0,25/09/1980
Dave,Jansen,,69,155,73,Orthodox,20,4,0,21/08/1979
Jaime,Jara,El Cucui,73,205,,Southpaw,38,18,0,02/08/1969
Gigo,Jara,The Little Animal,69,145,,,6,9,0,
Keith,Jardine,The Dean of Mean,74,185,76,Orthodox,17,11,2,31/10/1975
Brock,Jardine,The Machine,71,170,,Orthodox,12,6,0,10/07/1985
Josh,Jarvis,,,,,,1,4,0,
Rony,Jason,,67,145,73,Orthodox,14,7,0,21/03/1984
Jasmine,Jasudavicius,,67,125,68,Orthodox,6,1,0,01/03/1989
Louis,Jauregui,,67,170,,,4,2,0,
Justin,Jaynes,The Guitar Hero,67,145,68,Orthodox,16,8,0,10/08/1989
Joanna,Jedrzejczyk,,66,115,65,Orthodox,16,4,0,18/08/1987
Aaron,Jeffery,,74,185,73,Orthodox,10,3,0,14/11/1992
Trent,Jenkins,,74,185,,,0,4,0,
Bubba,Jenkins,The Highlight Kid,67,145,,,11,4,0,05/02/1988
Adrienna,Jenkins,AJ,68,145,,,19,6,0,22/07/1981
Brandon,Jenkins,The Human Highlight Reel,72,155,71,Switch,15,8,0,30/09/1991
Steve,Jennum,,70,215,,Orthodox,2,3,0,
Ryan,Jensen,,73,185,76,Orthodox,21,8,0,20/09/1977
Kyle,Jensen,,69,170,,Orthodox,4,11,2,20/07/1979
Chan-Mi,Jeon,,65,115,,Orthodox,5,2,0,28/08/1997
Maciej,Jewtuszko,Irokez,72,155,,Southpaw,12,3,0,31/01/1981
Ronald,Jhun,The Machine Gun,71,170,,Orthodox,24,26,2,21/09/1970
Gilbert,Jimenez,,,155,,,8,12,1,
Art,Jimmerson,,73,196,,Orthodox,0,1,0,04/08/1963
Ryan,Jimmo,The Big Deal,73,205,73,Orthodox,19,5,0,27/11/1981
Sung Bin,Jo,Korean Falcon,72,145,72,Orthodox,9,1,0,17/07/1992
Carls,John De Tomas,,65,125,71,Southpaw,6,2,0,28/08/1996
Phil,Johns,,62,170,,Southpaw,30,14,1,22/10/1968
Brett,Johns,The Pikey,67,135,71,Orthodox,17,2,0,21/02/1992
Miles,Johns,Chapo,67,135,66,Orthodox,12,1,0,30/03/1994
Anthony,Johnson,Rumble,74,205,78,Orthodox,22,6,0,06/03/1984
DaMarques,Johnson,Darkness,73,170,75,Orthodox,15,15,0,28/06/1982
Devin,Johnson,,,,,,1,1,1,
Travis,Johnson,,,205,,,0,1,0,
Ricky,Johnson,,68,145,,Orthodox,10,6,0,
Tony,Johnson,,74,205,76,Orthodox,7,2,0,02/05/1983
Lavar,Johnson,Big,76,240,82,Orthodox,18,10,0,11/06/1977
Demetrious,Johnson,Mighty Mouse,63,125,66,Orthodox,27,3,1,13/08/1986
Michael,Johnson,The Menace,70,155,73,Southpaw,20,17,0,04/06/1986
Deshaun,Johnson,,,167,,,6,9,0,
Kajan,Johnson,Ragin',71,155,75,Orthodox,23,13,1,21/04/1984
Dashon,Johnson,Flyboy,67,145,,Orthodox,9,2,0,25/01/1988
Timothy,Johnson,,75,265,77,Southpaw,12,4,0,13/03/1985
Tony,Johnson,,73,265,,,11,3,0,
Jordan,Johnson,,74,205,79,Orthodox,10,0,0,18/11/1988
Taylor,Johnson,Tombstone,72,185,74,Switch,5,1,0,09/11/1990
Chad,Johnson,Big Rigg,74,230,80,Orthodox,6,2,0,22/07/1986
Jose,Johnson,Lobo Solitario,72,135,72,Orthodox,11,6,0,25/05/1995
Brian,Johnston,,75,230,,Orthodox,5,5,0,
Liana,Jojua,She Wolf,64,125,62,Orthodox,8,4,0,22/03/1995
Daniel,Jolly,The Werewolf of Texas,73,205,75,Orthodox,5,3,0,03/09/1984
Paul,Jones,,69,199,,Orthodox,11,1,1,16/06/1963
Jon,Jones,Bones,76,205,84,Orthodox,26,1,0,19/07/1987
Nathan,Jones,,83,345,,Orthodox,0,1,0,21/08/1970
Marcus,Jones,The Darkness,78,265,,Orthodox,4,2,0,15/08/1973
Carlton,Jones,,73,225,,Orthodox,1,4,0,
Jesse,Jones,,69,170,,,2,1,0,
Tito,Jones,,68,145,,Southpaw,11,8,0,31/07/1981
Roy,Jones,,,205,,,7,5,0,26/10/1983
Justin,Jones,Black Dynamite,71,185,,Orthodox,9,2,0,06/09/1987
Ben,Jones,Blitzkrieg,,185,,,4,4,0,
Victor,Jones,,,145,,,1,3,0,
Chris,Jones,Lionheart,69,149,,,10,5,0,16/11/1981
Roshaun,Jones,,68,135,,,2,6,0,
Jamelle,Jones,The Beast,72,205,75,Orthodox,7,5,0,31/01/1988
Antonio,Jones,Doomsday,71,185,,Orthodox,6,1,0,12/04/1985
Trevin,Jones,5 Star,67,135,70,Southpaw,13,7,0,04/08/1990
Mason,Jones,Dragon,70,155,74,Orthodox,11,1,0,26/04/1995
Jocelyn,Jones-Lybarger,,67,115,64,Orthodox,6,4,0,04/10/1985
Kevin,Jordan,The Shaman,75,245,,Orthodox,11,9,0,31/12/1970
Joe,Jordan,,66,155,,Orthodox,49,14,2,27/07/1978
Shawn,Jordan,The Savage,72,260,75,Southpaw,19,8,0,21/10/1984
Ivan,Jorge,Batman,69,155,73,Orthodox,27,7,0,07/11/1980
Scott,Jorgensen,Young Guns,65,135,66,Orthodox,15,12,0,17/09/1982
Gareth,Joseph,,,205,,,9,5,0,
Dwight,Joseph,,66,135,,Switch,5,0,0,16/08/1989
Jeff,Joslin,The Inferno,72,170,,Orthodox,5,3,0,30/04/1975
Krzysztof,Jotko,,73,185,77,Southpaw,23,5,0,19/08/1989
Alan,Jouban,Brahma,72,170,73,Southpaw,17,7,0,25/11/1981
Charles,Jourdain,Air,69,145,69,Switch,11,4,1,27/11/1995
Mike,Joy,,66,155,,Southpaw,11,8,0,18/07/1985
Dustin,Joynson,,78,244,78,Orthodox,5,0,0,14/10/1985
Tony,Juarez,,,155,,,1,12,0,
Jesse,Juarez,,73,170,,Orthodox,23,12,0,08/05/1981
Steve,Judson,,71,230,,Orthodox,0,2,0,
Luke,Jumeau,The Jedi,71,170,72,Orthodox,13,5,0,12/02/1988
Bu-Kyung,Jung,,67,154,,Orthodox,0,4,0,26/05/1978
Chan Sung,Jung,The Korean Zombie,67,145,72,Orthodox,17,6,0,17/03/1987
Young Sam,Jung,,68,139,,Orthodox,4,8,0,27/10/1985
Da-Un,Jung,Sseda,76,205,78,Orthodox,14,2,1,07/12/1993
Scott,Junk,,73,265,,Orthodox,8,3,1,17/12/1978
Myles,Jury,Fury,70,145,73,Orthodox,17,4,0,31/10/1988
Cristiane,Justino,Cyborg,68,145,68,Orthodox,21,2,0,09/07/1985
Patrick,Kaase,Kamikaze,69,185,,,1,2,0,
Emily,Kagan,,63,115,,,3,3,0,14/07/1981
Oron,Kahlon,,68,135,70,Orthodox,16,1,0,04/11/1984
Sirwan,Kakai,Zohan,65,135,,Orthodox,12,5,0,03/10/1989
Saidyokub,Kakhramonov,,68,135,69,Orthodox,9,2,0,14/11/1995
Geza,Kalman,,73,200,,,4,9,0,
Bryson,Kamaka,,71,170,,Orthodox,12,20,1,
Kai,Kamaka,The Fighting Hawaiian,67,145,69,Orthodox,8,4,1,05/01/1995
Martin,Kampmann,The Hitman,72,170,72,Orthodox,20,7,0,17/04/1982
Bharat,Kandare,Daring,67,135,72,Orthodox,5,3,0,20/06/1987
Hiromitsu,Kanehara,,70,200,,Orthodox,19,27,5,05/10/1970
Masanori,Kanehara,,67,135,67,Orthodox,26,12,5,19/11/1982
Ken,Kaneko,,72,161,,Orthodox,0,3,0,
Denis,Kang,,71,185,77,Orthodox,35,16,2,17/09/1977
Kyung Ho,Kang,Mr. Perfect,69,135,73,Orthodox,17,8,0,09/09/1987
Manel,Kape,StarBoy,65,125,68,Southpaw,16,6,0,14/11/1993
David,Kaplan,Diamond,67,155,,Orthodox,3,4,0,16/11/1979
Kai,Kara-France,Don't Blink,64,125,69,Orthodox,22,9,0,26/03/1993
Georgi,Karakhanyan,Insane,68,145,,,26,7,1,29/05/1985
Alex,Karalexis,The Assassin,68,155,66,Orthodox,10,6,0,20/09/1977
Impa,Kasanganay,Tshilobo,71,170,75,Orthodox,9,2,0,17/01/1994
Nadia,Kassem,,65,125,66,Southpaw,5,2,0,15/11/1995
Yusuke,Kasuya,,67,155,,Southpaw,9,3,0,16/11/1989
Tetsuji,Kato,,,155,,Orthodox,20,10,0,
Hisaki,Kato,,72,185,,,8,2,0,17/09/1982
Brad,Katona,,66,135,64,Orthodox,8,2,0,19/12/1991
Calvin,Kattar,,71,145,72,Orthodox,22,5,0,26/03/1988
Sarah,Kaufman,,65,135,66,Orthodox,18,4,0,20/09/1985
Yusuke,Kawaguchi,,72,255,,,18,12,0,14/08/1980
Canaan,Kawaihae,,72,145,,Southpaw,4,1,0,26/08/1997
Tatsuya,Kawajiri,Crusher,67,145,69,Orthodox,36,11,2,08/05/1978
Ryo,Kawamura,,71,205,,Orthodox,18,9,4,29/06/1981
Doug,Kay,,,,,,0,0,0,
Julie,Kedzie,,65,135,,Orthodox,16,13,0,18/03/1981
Ryan,Keenan,,70,170,,,6,2,0,15/06/1985
CJ,Keith,,72,155,,Orthodox,8,4,0,09/08/1986
Chris,Kelades,The Greek Assassin,67,125,68,Orthodox,9,3,0,21/02/1981
Brian,Kelleher,Boom,66,135,66,Switch,23,12,0,19/08/1986
Mayana,Kellem,,65,135,,Orthodox,7,1,0,07/07/1981
Tony,Kelley,Primetime,69,135,70,Switch,7,2,0,21/01/1987
Paul,Kelly,,69,155,70,Orthodox,14,5,0,12/09/1984
John,Kelly,,69,170,,,5,4,0,02/08/1978
Daniel,Kelly,,72,185,70,Southpaw,13,4,0,31/10/1977
Tim,Kennedy,,71,185,74,Orthodox,18,6,0,01/09/1979
Steve,Kennedy,The Steamrolla,71,170,,Orthodox,24,8,0,07/03/1983
Jeremy,Kennedy,JBC,71,145,71,Orthodox,11,1,0,16/09/1992
Waylon,Kennell,,72,185,,,6,2,0,
Casey,Kenney,,67,135,68,Southpaw,16,4,1,20/03/1991
Aurelijus,Kerpe,,,,,Orthodox,11,22,0,
Mark,Kerr,The Smashing Machine,75,266,,Switch,15,11,0,21/12/1968
Will,Kerr,,70,155,69,Orthodox,9,3,0,21/10/1982
Ron,Keslar,,,185,,,11,9,0,
Rustam,Khabilov,Tiger,68,155,73,Orthodox,24,4,0,04/11/1986
Adam,Khaliev,,72,170,,Orthodox,6,0,0,16/04/1984
Sergey,Khandozhko,Honda,73,170,74,Orthodox,27,6,1,19/05/1992
Sergei,Kharitonov,,72,245,,Orthodox,26,6,0,18/08/1980
Alfred,Khashakyan,The Fearless,68,135,70,Orthodox,8,3,0,17/07/1988
Aliaskhab,Khizriev,Black Wolf,69,185,74,Southpaw,13,0,0,24/08/1990
Pannie,Kianzad,Banzai,67,135,66,Orthodox,16,6,0,08/12/1991
Akira,Kikuchi,,68,155,,Orthodox,16,4,0,23/07/1978
Katsunori,Kikuno,,68,145,66,Orthodox,24,8,2,31/10/1981
Sanae,Kikuta,,69,200,,Orthodox,31,9,3,10/09/1971
Jacob,Kilburn,The Killer,69,145,72,Orthodox,8,4,0,28/06/1995
Dong Hyun,Kim,Stun Gun,74,170,76,Southpaw,22,4,1,17/11/1981
Jin Oh,Kim,,69,205,,Orthodox,0,4,0,
Dae Won,Kim,,71,180,,Orthodox,11,7,0,
Jong Wang,Kim,,73,240,,,13,23,0,
Jong Won,Kim,,67,139,,Orthodox,0,1,0,
Min Soo,Kim,,73,255,,Southpaw,3,7,0,22/01/1975
Jong Man,Kim,Special Force,67,139,,Orthodox,23,11,3,03/03/1978
