First Name,Last Name,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,DOB
Cesar,Gracie,,177.8,82.1,,Orthodox,0,1,0,
Roger,Gracie,,193.04,83.91,200.66,Orthodox,8,2,0,1981-09-26
Igor,Gracie,,180.34,77.11,,,5,4,0,1980-02-04
Neiman,Gracie,,182.88,77.11,,,6,0,0,
Kron,Gracie,,175.26,65.77,177.8,Southpaw,5,1,0,1988-07-11
Steven,Graham,,185.42000000000002,131.54,,Orthodox,2,1,0,
Scott,Graham,,193.04,83.91,,Orthodox,3,1,0,
Miranda,Granger,Danger,170.18,56.7,172.72,Orthodox,7,2,0,1992-04-13
TJ,Grant,,177.8,70.31,182.88,Orthodox,21,5,0,1984-02-26
Davey,Grant,Dangerous,172.72,61.23,175.26,Orthodox,13,5,0,1985-12-18
Dwight,Grant,The Body Snatcher,185.42000000000002,77.11,193.04,Switch,11,4,0,1984-09-14
Alexa,Grasso,,165.1,56.7,167.64000000000001,Orthodox,13,3,0,1993-08-09
Tony,Gravely,,165.1,61.23,175.26,Orthodox,21,7,0,1991-09-28
Michael,Graves,,177.8,77.11,180.34,Orthodox,6,0,1,1991-01-08
Shelton,Graves,The Gravedigger,187.96,115.67,193.04,Southpaw,7,3,0,1985-10-23
James,Gray,The Phenom,175.26,61.23,,Orthodox,4,1,0,1987-10-25
Kevin,Gray,Pocket Herc,162.56,56.7,170.18,Orthodox,9,4,0,1985-05-03
Sam,Greco,,187.96,92.99,,Orthodox,3,1,1,1967-05-03
Bobby,Green,King,177.8,70.31,180.34,Orthodox,27,12,1,1986-09-09
Desmond,Green,The Predator,177.8,70.31,185.42000000000002,Southpaw,23,8,0,1989-10-11
Gabe,Green,Gifted,177.8,77.11,185.42000000000002,Switch,10,3,0,1993-05-02
Maurice,Greene,The Crochet Boss,200.66,117.03,203.2,Orthodox,9,7,0,1986-07-05
Matt,Grice,The Real One,172.72,65.77,177.8,Orthodox,15,5,0,1981-07-29
Forrest,Griffin,,190.5,92.99,195.58,Orthodox,19,7,0,1979-03-16
Tyson,Griffin,,167.64000000000001,65.77,172.72,Orthodox,16,8,0,1984-04-20
Max,Griffin,Pain,180.34,77.11,193.04,Orthodox,18,8,0,1985-11-29
Jordan,Griffin,Native Psycho,177.8,65.77,185.42000000000002,Southpaw,18,9,0,1990-02-28
Chad,Griggs,The Grave Digger,185.42000000000002,92.99,185.42000000000002,Orthodox,11,3,0,1978-05-15
Chuck,Grigsby,The Reverend,198.12,92.99,,Orthodox,23,10,0,
Rodrigo,Gripp de Sousa,Riscado,180.34,92.99,,Orthodox,7,9,0,
Maxim,Grishin,Maximus,190.5,99.79,198.12,Orthodox,31,9,2,1984-05-02
Josh,Grispi,The Fluke,180.34,65.77,187.96,Orthodox,14,5,0,1988-10-14
Garrett,Gross,,175.26,70.31,,Orthodox,11,7,0,1988-08-08
Kendall,Grove,Da Spyder,198.12,83.91,200.66,Orthodox,23,17,0,1982-11-12
Neil,Grove,Goliath,198.12,120.2,,Orthodox,12,8,1,1971-01-18
Chris,Gruetzemacher,Gritz,172.72,70.31,172.72,Orthodox,15,4,0,1986-06-16
Vik,Grujic,The Spartan,180.34,77.11,185.42000000000002,Orthodox,6,6,0,1977-02-06
Mike,Grundy,,170.18,65.77,182.88,Orthodox,12,3,0,1987-01-03
Wang,Guan,The Dongbei Tiger,175.26,65.77,180.34,Orthodox,20,1,1,1986-03-14
Nandor,Guelmino,The Hun,190.5,104.33,,,11,5,1,1975-12-20
Fabricio,Guerreiro,,177.8,65.77,,,21,5,0,1990-07-24
Shannon,Gugerty,,177.8,70.31,180.34,Orthodox,15,7,0,1981-12-30
Clay,Guida,The Carpenter,170.18,70.31,177.8,Orthodox,36,18,0,1981-12-08
Jason,Guida,,177.8,97.07,,,19,28,0,1977-08-04
Melvin,Guillard,The Young Assassin,175.26,70.31,180.34,Orthodox,32,18,2,1983-03-30
Chris,Guillen,,182.88,108.86,,Orthodox,13,16,0,1972-12-09
Marcelo,Guimaraes,Magrao,182.88,83.91,185.42000000000002,Orthodox,9,2,1,1983-06-25
Leonardo,Guimaraes,Leleco,182.88,83.91,,Orthodox,11,5,0,1982-04-15
Brad,Gumm,,180.34,77.11,,Orthodox,10,6,1,
John,Gunderson,Quick Guns,175.26,70.31,175.26,Orthodox,35,16,2,1979-01-05
John,Gunther,The Machine,175.26,70.31,182.88,Orthodox,5,1,0,1985-11-24
Jorge,Gurgel,,170.18,70.31,175.26,Orthodox,14,10,0,1977-01-25
Fabio,Gurgel,,182.88,92.99,,Orthodox,3,2,0,
Andre,Gusmao,,182.88,92.99,,Orthodox,6,3,0,1977-05-19
Alexander,Gustafsson,The Mauler,195.58,92.99,200.66,Orthodox,18,7,0,1987-01-15
Justin,Guthrie,,185.42000000000002,77.11,,,18,9,0,1981-01-19
Horacio,Gutierrez,The Punisher,177.8,65.77,,,4,3,0,1990-09-15
Chris,Gutierrez,El Guapo,175.26,65.77,170.18,Orthodox,17,3,2,1991-04-22
Mike,Guymon,The Joker,182.88,77.11,187.96,Orthodox,15,6,1,1974-09-17
Chelsea,Hackett,Hammer,162.56,56.7,167.64000000000001,Switch,3,1,1,1998-08-16
Keith,Hackney,The Giant Killer,180.34,90.72,,Sideways,2,2,0,
Jake,Hadley,White Kong,170.18,56.7,177.8,Southpaw,8,0,0,1996-08-03
Steve,Hadsel,,172.72,77.11,,,3,0,0,
Damir,Hadzovic,The Bosnian Bomber,175.26,70.31,177.8,Orthodox,14,6,0,1986-08-08
Tim,Hague,The Trashing Machine,193.04,117.93,193.04,Orthodox,21,13,0,1983-05-09
Yazan,Hajeh,Yazzle Dazzle,175.26,65.77,,Orthodox,6,1,0,1992-09-04
Stoney,Hale,The Skuller,182.88,,,,5,3,0,1979-10-18
Kevin,Haley,The North Woods Nightmare,187.96,92.99,,,6,4,0,
Mark,Hall,,182.88,86.18,,Orthodox,5,6,0,
Uriah,Hall,Prime Time,182.88,83.91,200.66,Orthodox,18,10,0,1984-07-31
Ryan,Hall,The Wizard,177.8,65.77,177.8,Southpaw,8,2,0,1985-02-22
Dennis,Hallman,Superman,175.26,70.31,182.88,Orthodox,53,20,2,1975-12-02
Piotr,Hallmann,Pletwal,175.26,70.31,180.34,Orthodox,18,6,0,1987-08-25
Tony,Halme,,190.5,136.08,,Orthodox,0,4,0,1963-01-06
Brandon,Halsey,Bull,182.88,83.91,,,9,3,0,1986-09-16
John,Halverson,The Hurricane,175.26,70.31,,Southpaw,16,8,0,1972-09-08
Seo Hee,Ham,,157.48,52.16,157.48,Southpaw,17,8,0,1987-03-08
Frank,Hamaker,,,,,,1,0,0,
Kazuhiro,Hamanaka,,182.88,83.91,,Southpaw,5,7,1,1978-10-24
Matt,Hamill,The Hammer,185.42000000000002,92.99,193.04,Orthodox,12,8,0,1976-10-05
Jeremy,Hamilton,Hawk,,83.91,,,9,2,0,1984-11-14
Anthony,Hamilton,Freight Train,195.58,117.93,193.04,Orthodox,15,9,0,1980-04-14
CJ,Hamilton,The Autobot,170.18,56.7,172.72,Switch,11,4,0,1986-10-07
Jared,Hamman,The Messenger,190.5,83.91,190.5,Orthodox,14,6,0,1982-03-07
James,Hammortree,The Sledge,190.5,83.91,,Orthodox,6,3,0,1983-11-29
Dean,Hancock,The Hammer,,70.31,,,2,1,0,
Joachim,Hansen,Hellboy,170.18,68.04,,Southpaw,23,14,1,1979-05-26
Kay,Hansen,,157.48,52.16,160.02,Orthodox,7,4,0,1999-08-14
Nasrat,Haqparast,,177.8,70.31,182.88,Southpaw,13,4,0,1995-08-22
Janay,Harding,Hollowpoint,,61.23,,,2,3,0,
Antoni,Hardonk,,193.04,111.13,198.12,Orthodox,8,6,0,1976-02-05
Dan,Hardy,The Outlaw,182.88,77.11,187.96,Orthodox,25,10,0,1982-05-17
Greg,Hardy,Prince of War,195.58,120.2,203.2,Orthodox,7,4,0,1988-07-28
Baru,Harn,Seiryu,,120.2,,,1,2,0,
Scott,Harper,,182.88,83.91,,Orthodox,12,7,0,1972-04-14
Gerry,Harris,,203.2,122.47,,Orthodox,1,4,0,
Gerald,Harris,,180.34,83.91,195.58,Southpaw,23,5,0,1979-11-19
Phil,Harris,Billy,162.56,56.7,165.1,Orthodox,22,12,0,1983-09-04
Walt,Harris,The Big Ticket,195.58,113.4,195.58,Southpaw,13,10,0,1983-06-10
Dhafir,Harris,Dada 5000,,116.57,,,2,0,0,1977-08-04
Trevor,Harris,,167.64000000000001,65.77,,,2,2,0,
Carlston,Harris,Mocambique,182.88,77.11,193.04,Orthodox,17,4,0,1987-07-09
Collin,Hart,,185.42000000000002,83.91,,Orthodox,6,3,1,1989-10-12
Dale,Hartt,,177.8,70.31,175.26,Orthodox,6,3,0,1979-04-04
Luke,Hartwig,,,,,,0,1,0,
Clay,Harvison,Bushwacker,185.42000000000002,77.11,187.96,Orthodox,13,6,0,1980-09-25
Hidehiko,Hasegawa,,175.26,77.11,,,19,20,6,1978-07-13
Chris,Haseman,The Hammer,180.34,92.99,,Orthodox,20,17,0,1969-06-02
Takayo,Hashi,,162.56,61.23,,Orthodox,15,6,1,1977-10-02
Tomohiko,Hashimoto,,182.88,113.4,,Orthodox,1,4,0,
Justin,Haskins,,177.8,77.11,,Orthodox,7,6,0,1979-08-30
Hayder,Hassan,Hulk,177.8,77.11,,,6,3,0,1982-10-20
Daiki,Hata,DJ Taiki,167.64000000000001,63.05,,Orthodox,17,11,7,1982-08-24
John,Hathaway,The Hitman,185.42000000000002,77.11,190.5,Orthodox,17,2,0,1987-07-23
Phil,Hawes,Megatron,182.88,83.91,195.58,Orthodox,11,2,0,1989-01-08
Justin,Hawes,The Hawk,180.34,92.99,,,6,9,0,1979-01-13
Chris,Hawk,,185.42000000000002,92.99,,,5,10,0,
Del,Hawkins,The Filipino Delight,165.1,61.23,,Orthodox,22,17,0,
Tommy,Hayden,Wild Card,175.26,65.77,,Southpaw,11,3,0,1986-03-11
Mike,Hayes,,193.04,104.33,,Orthodox,20,12,2,
Ryan,Hayes,,,,,,7,6,0,
Gerric,Hayes,,177.8,,,,8,11,0,
Josh,Haynes,Bring the Pain,175.26,77.11,,Orthodox,14,11,0,1977-07-30
Dustin,Hazelett,McLovin,185.42000000000002,77.11,193.04,Orthodox,12,7,0,1986-04-29
James,Head,,185.42000000000002,77.11,185.42000000000002,Orthodox,9,4,0,1984-02-09
Pat,Healy,Bam Bam,182.88,70.31,182.88,Orthodox,34,23,0,1983-07-20
Ryan,Healy,The Irish Assassin,185.42000000000002,70.31,,Orthodox,25,14,1,1983-07-20
Spencer,Hearns,,180.34,83.91,,,1,0,0,
David,Heath,,180.34,92.99,182.88,Orthodox,18,7,0,1976-02-10
Chris,Heatherly,Stump,175.26,70.31,,Orthodox,9,4,0,1987-11-24
Jake,Hecht,Hitman,182.88,77.11,185.42000000000002,Orthodox,11,4,0,1984-02-09
Nick,Hein,Sergeant,167.64000000000001,70.31,167.64000000000001,Southpaw,14,5,0,1984-04-24
Ian,Heinisch,The Hurricane,180.34,83.91,182.88,Orthodox,14,5,0,1988-08-05
Marcin,Held,,175.26,70.31,180.34,Orthodox,23,7,0,1992-01-18
Delson,Heleno,Pe De Chumbo,180.34,83.91,,Orthodox,29,10,0,1977-11-16
Matt,Helm,,,70.31,,,1,1,0,
Elisha,Helsper,Knuckles,167.64000000000001,61.23,,Orthodox,0,4,0,1983-02-06
Dan,Henderson,Hendo,180.34,83.91,187.96,Orthodox,32,15,0,1970-08-24
Benson,Henderson,Smooth,175.26,77.11,177.8,Southpaw,24,7,0,1983-11-16
Ron,Henderson,,177.8,56.7,,,4,3,0,
Josh,Hendricks,,187.96,106.59,,Southpaw,19,11,0,1976-08-28
Johny,Hendricks,Bigg Rigg,175.26,83.91,175.26,Southpaw,18,8,0,1983-09-12
Cory,Hendricks,,190.5,92.99,,,3,1,0,1988-05-10
Luis,Henrique,KLB,187.96,110.22,187.96,Orthodox,10,5,0,1993-08-21
Diego,Henrique da Silva,Gaucho,187.96,83.91,,Orthodox,8,4,0,1986-08-22
Danny,Henry,The Hatchet,182.88,65.77,185.42000000000002,Orthodox,12,4,0,1988-07-17
TJ,Hepburn,The Carnivore,170.18,70.31,,,4,2,0,
Jai,Herbert,Black Country Banger,185.42000000000002,70.31,195.58,Orthodox,11,3,0,1988-05-13
Ed,Herman,Short Fuse,185.42000000000002,92.99,195.58,Orthodox,27,15,0,1980-10-02
Dave,Herman,,193.04,109.77,195.58,Orthodox,22,6,0,1984-10-03
Jack,Hermansson,The Joker,185.42000000000002,83.91,195.58,Orthodox,22,6,0,1988-06-10
Noe,Hernandez,,,,,Orthodox,5,5,0,
Joe,Hernandez,,,,,,0,1,0,
Ramiro,Hernandez,Junior,175.26,61.23,,Orthodox,19,9,0,1986-07-22
Alexander,Hernandez,The Great,175.26,70.31,182.88,Orthodox,13,4,0,1992-10-01
Anthony,Hernandez,Fluffy,182.88,83.91,190.5,Orthodox,8,2,0,1993-10-18
Nohelin,Hernandez,Suave,177.8,61.23,180.34,Orthodox,9,4,0,1994-03-01
Carlos,Hernandez,,172.72,56.7,170.18,Orthodox,7,1,0,1993-10-25
Paul,Herrera,The Bone Crusher,177.8,83.91,,Orthodox,1,1,0,
Chris,Herrera,The Crusher,177.8,83.91,,,3,2,1,
Geane,Herrera,La Pulga,165.1,56.7,167.64000000000001,Orthodox,9,3,0,1990-05-27
Alvaro,Herrera Mendoza,Chango,182.88,70.31,187.96,Orthodox,9,6,0,1990-05-14
Felice,Herrig,Lil Bulldog,162.56,52.16,165.1,Orthodox,14,9,0,1984-09-18
Heath,Herring,The Texas Crazy Horse,193.04,113.4,198.12,Orthodox,28,16,0,1978-03-02
Jon,Hess,,200.66,133.81,,,1,1,0,
Clint,Hester,Headbussa,187.96,92.99,195.58,Orthodox,11,6,0,1986-11-21
Brandon,Hester,The Beast,185.42000000000002,92.99,,,3,0,0,
Jimy,Hettes,The Kid,175.26,65.77,180.34,Southpaw,11,3,0,1987-06-09
Conor,Heun,Hurricane,177.8,70.31,,Orthodox,9,5,0,1979-02-11
Marcus,Hicks,The Wrecking Ball,167.64000000000001,70.31,162.56,Southpaw,10,4,0,1975-11-25
Jay,Hieron,The Thoroughbred,182.88,77.11,190.5,Orthodox,23,7,0,1976-07-29
Brady,Hiestand,Bam Bam,172.72,61.23,180.34,Orthodox,6,2,0,1999-04-30
Lee,Higgins,,,70.31,,,2,1,0,1980-07-14
Jason,High,The Kansas City Bandit,172.72,70.31,185.42000000000002,Southpaw,21,6,0,1981-10-12
Richie,Hightower,The Dirty Samurai,172.72,77.11,,Orthodox,8,4,0,1974-11-26
Alex,Higley,,177.8,65.77,,,4,3,0,
Corey,Hill,,193.04,70.31,203.2,Orthodox,6,9,0,1978-10-03
Isaiah,Hill,,177.8,70.31,,,5,7,1,
Angela,Hill,Overkill,160.02,52.16,162.56,Orthodox,13,10,0,1985-01-12
Tyler,Hill,,190.5,77.11,,Switch,8,2,0,1991-08-10
Jamahal,Hill,Sweet Dreams,193.04,92.99,200.66,Southpaw,8,1,0,1991-05-19
Kailan,Hill,,185.42000000000002,83.91,195.58,Southpaw,4,1,0,1994-12-01
Branden Lee,Hinkle,The Iron Lion,190.5,106.59,,Orthodox,17,11,0,1973-07-29
Hatsu,Hioki,,180.34,65.77,185.42000000000002,Orthodox,29,10,2,1983-07-18
Alan,Hiro,Yamaniha,165.1,61.23,,Orthodox,14,5,4,1986-04-04
Kuniyoshi,Hironaka,,177.8,76.2,177.8,Orthodox,23,9,0,1976-06-17
Mizuto,Hirota,Pugnus,170.18,70.31,170.18,Orthodox,18,10,2,1981-05-05
Yuji,Hisamatsu,,177.8,83.91,,,16,22,6,1971-09-18
Kwan,Ho Kwak,,165.1,61.23,,Switch,9,2,0,1989-06-18
Matt,Hobar,The Crowbar,177.8,61.23,177.8,Southpaw,9,3,0,1987-01-07
Bobby,Hoffman,The Truth,187.96,111.13,,Orthodox,36,10,1,1968-10-28
Sam,Hoger,The Alaskan Assassin,187.96,92.99,,Orthodox,10,4,0,1980-06-28
Andrew,Holbrook,,180.34,70.31,177.8,Southpaw,12,3,0,1986-02-06
Sean,Holden,,177.8,77.11,,,5,2,0,1984-09-17
Chris,Holdsworth,,180.34,61.23,,,6,0,0,1987-10-24
Kevin,Holland,Trailblazer,190.5,83.91,205.74,Orthodox,21,7,0,1992-11-05
Roger,Hollett,The Hulk,180.34,92.99,,Orthodox,13,5,0,1978-10-08
Max,Holloway,Blessed,180.34,65.77,175.26,Orthodox,22,6,0,1991-12-04
Gabrielle,Holloway,Gabanator,160.02,65.77,,,6,5,0,1990-04-15
Jeremie,Holloway,Hit Em,182.88,77.11,,,8,3,0,1984-09-29
Holly,Holm,The Preacher's Daughter,172.72,61.23,175.26,Southpaw,14,5,0,1981-10-17
Rex,Holman,Big Dog,190.5,92.99,,Southpaw,4,2,0,
Joseph,Holmes,Uglyman,193.04,83.91,203.2,Orthodox,6,1,0,1995-07-04
Kurt,Holobaugh,,180.34,70.31,177.8,Orthodox,17,7,0,1986-09-08
Paddy,Holohan,The Hooligan,177.8,56.7,175.26,Orthodox,12,2,1,1988-05-03
Ben,Holscher,The Teacher,180.34,70.31,,,4,0,0,
Mark,Holst,Boots,182.88,70.31,,Orthodox,12,6,0,1985-08-14
Scott,Holtzman,Hot Sauce,175.26,70.31,175.26,Orthodox,14,5,0,1983-09-30
Sabah,Homasi,,182.88,77.11,182.88,Orthodox,11,8,0,1988-10-19
Mark,Hominick,The Machine,172.72,65.77,172.72,Orthodox,20,12,0,1982-07-22
Barb,Honchak,Little Warrior,162.56,56.7,165.1,Orthodox,10,4,0,1979-08-30
Chris,Honeycutt,The Cutt,177.8,77.11,185.42000000000002,,9,1,0,1988-07-25
Satoshi,Honma,,185.42000000000002,92.99,,Orthodox,4,6,3,1968-05-19
David,Hood,,182.88,90.72,,,1,3,0,
Lorenzo,Hood,Dream Killer,190.5,120.2,203.2,Southpaw,14,5,0,1989-03-02
Dan,Hooker,The Hangman,182.88,70.31,190.5,Switch,21,10,0,1990-02-13
Chase,Hooper,The Dream,185.42000000000002,65.77,187.96,Southpaw,10,2,1,1999-09-13
Darrell,Horcher,The Saint,177.8,70.31,177.8,Southpaw,13,4,0,1987-07-28
Moti,Horenstein,,193.04,104.33,,Orthodox,1,6,0,
Yoshinori,Horie,,172.72,65.77,177.8,Orthodox,8,2,0,1995-05-10
Kyoji,Horiguchi,,165.1,56.7,167.64000000000001,Orthodox,19,2,0,1990-10-12
Jeremy,Horn,Gumby,185.42000000000002,83.91,187.96,Orthodox,91,22,5,1975-08-25
Matt,Horning,Horndog,162.56,56.7,,,20,25,0,
Chris,Horodecki,The Polish Hammer,175.26,70.31,175.26,Orthodox,21,7,1,1987-09-24
Jamey-Lyn,Horth,,170.18,56.7,,,4,0,0,1990-03-30
Matt,Horwich,Suave,185.42000000000002,83.91,,Orthodox,30,25,1,1978-10-02
John,Hosman,,177.8,61.23,,Southpaw,18,8,1,1980-11-13
Saeed,Hosseini,,,,,,0,1,0,
Jeff,Hougland,Hellbound,170.18,61.23,172.72,Orthodox,10,6,0,1978-08-02
Trey,Houston,,180.34,83.91,,,11,4,0,
Jamie,Houston,,,83.91,,,3,0,0,
Brian,Houston,B-Hue,187.96,83.91,,Orthodox,4,6,0,1981-04-26
Harold,Howard,,187.96,108.86,,Orthodox,1,3,0,
John,Howard,Doomsday,170.18,77.11,182.88,Orthodox,24,13,0,1983-03-01
Shane,Howell,,172.72,56.7,,Orthodox,13,10,0,1983-11-28
Hu,Yaozong,Totoro,190.5,83.91,182.88,Orthodox,3,2,0,1995-04-07
Carlos,Huachin,Perro Malo,162.56,61.23,170.18,Southpaw,10,5,1,1996-06-04
Brady,Huang,The Kung Fu Warrior,175.26,61.23,175.26,Orthodox,11,2,0,1992-12-16
Austin,Hubbard,Thud,177.8,70.31,180.34,Orthodox,13,6,0,1991-12-22
Collin,Huckbody,All In,190.5,83.91,193.04,Orthodox,8,2,0,1994-09-29
Alex,Huddleston,The Shaved Gorilla,200.66,115.21,,,6,2,0,1986-08-11
Roger,Huerta,El Matador,175.26,70.31,177.8,Orthodox,23,9,1,1983-05-20
Casey,Huffman,Hellbent,190.5,83.91,,,3,1,0,
Matt,Hughes,,175.26,77.11,185.42000000000002,Switch,45,9,0,1973-10-13
Mark,Hughes,,175.26,92.99,,Southpaw,6,2,0,1973-10-13
Jeff,Hughes,Lights Out,187.96,113.4,195.58,Orthodox,10,4,0,1988-05-17
Sam,Hughes,Sampage,165.1,52.16,162.56,Orthodox,5,3,0,1992-06-28
David,Hulett,Hollywood,177.8,77.11,,,22,10,0,1980-09-07
Bryan,Humes,,,120.2,,,6,2,0,
Abongo,Humphrey,,180.34,92.99,,Orthodox,7,3,0,
Harry,Hunsucker,The Hurricane,187.96,109.32,190.5,Orthodox,7,4,0,1989-01-03
Mark,Hunt,Super Samoan,177.8,120.2,182.88,Orthodox,13,14,1,1974-03-23
Alex,Hunter,,175.26,102.51,,Orthodox,2,0,0,
Adam,Hunter,Warhammer,185.42000000000002,83.91,,Orthodox,7,1,0,1983-10-16
Joe,Hurley,,172.72,70.31,,,12,5,0,1978-06-24
Solomon,Hutcherson,King,180.34,83.91,,Southpaw,11,7,0,1972-08-31
Al,Iaquinta,Raging,177.8,70.31,177.8,Orthodox,14,6,1,1987-04-30
Khadis,Ibragimov,,190.5,92.99,198.12,Orthodox,8,4,0,1995-05-21
Minoki,Ichihara,,170.18,80.74,,Orthodox,0,1,0,
Dan,Ige,50K,170.18,65.77,180.34,Orthodox,15,4,0,1991-08-06
Valeri,Ignatov,,175.26,77.11,,Orthodox,1,2,0,
Sergey,Ignatov,,175.26,95.25,,Orthodox,0,1,0,
Fabiano,Iha,,172.72,70.31,,Orthodox,9,5,0,1970-07-28
Seichi,Ikemoto,,180.34,76.2,,Orthodox,21,19,5,1975-08-24
Mikhail,Iloukhine,,175.26,92.99,,Orthodox,30,11,1,1966-11-21
Zelim,Imadaev,,182.88,77.11,193.04,Orthodox,8,3,0,1995-01-25
Yusuke,Imamura,,172.72,99.79,,Orthodox,2,6,0,
Masakazu,Imanari,,162.56,63.05,,Southpaw,36,16,2,1976-02-10
Nassourdine,Imavov,,190.5,83.91,190.5,Orthodox,10,3,0,1995-03-01
Brad,Imes,Hillbilly Heartthrob,200.66,120.2,,Orthodox,13,7,0,1977-03-13
Chris,Indich,,177.8,77.11,,,6,4,0,1987-04-22
Chris,Inman,,,,,,1,0,0,
Guto,Inocente,,190.5,92.99,,Orthodox,7,4,0,1986-05-29
Enson,Inoue,Yamato Damashii,177.8,95.25,,Orthodox,12,8,0,1967-04-15
Egan,Inoue,,175.26,86.18,,Southpaw,13,8,0,1965-07-04
Katsuya,Inoue,,175.26,76.2,,Southpaw,19,9,4,1979-08-10
Takeshi,Inoue,Lion,172.72,65.77,,,23,10,0,1980-03-18
Naoki,Inoue,,175.26,56.7,180.34,Orthodox,11,1,0,1997-06-14
Inoue,Mizuki,,160.02,56.7,165.1,Orthodox,14,6,0,1994-08-19
Jorge,Interiano,,185.42000000000002,92.99,,,4,3,0,
Jason,Ireland,The Irish Tornado,175.26,73.03,,Southpaw,19,9,1,1979-12-30
James,Irvin,The Sandman,187.96,92.99,190.5,Orthodox,17,10,0,1978-09-12
Eric,Irvin,,172.72,70.31,,,11,4,0,1986-01-10
Mitsuhiro,Ishida,The Endless Warrior,167.64000000000001,69.85,,Southpaw,20,8,1,1978-12-29
Teruto,Ishihara,Yashabo,170.18,61.23,175.26,Southpaw,10,7,2,1991-07-23
Satoshi,Ishii,,180.34,108.86,,Orthodox,15,8,1,1986-12-19
Yuki,Ishikawa,,180.34,92.99,,Orthodox,0,2,0,
Eiji,Ishikawa,,177.8,77.11,,,29,24,3,1979-10-12
Tokimitsu,Ishizawa,Kendo Ka Shin,182.88,83.91,,Orthodox,1,5,1,1968-08-05
Damir,Ismagulov,,177.8,70.31,187.96,Orthodox,23,1,0,1991-02-03
Wallid,Ismail,,170.18,92.99,,Orthodox,9,3,0,1968-02-23
Leandro,Issa,Brodinho,170.18,61.23,175.26,Orthodox,13,6,0,1983-09-19
Blagoy,Ivanov,Baga,180.34,113.4,185.42000000000002,Southpaw,18,4,0,1986-10-09
Anthony,Ivy,Aquaman,187.96,83.91,187.96,Orthodox,8,4,0,1990-01-23
Tomomi,Iwama,,160.02,70.31,,Orthodox,9,6,2,
Tatsuya,Iwasaki,,175.26,92.99,,Orthodox,0,1,0,
Yoislandy,Izquierdo,Cuba,180.34,70.31,,Southpaw,10,4,0,1984-01-09
Hiroshi,Izumi,,,92.99,,Orthodox,4,2,0,1982-06-22
Yves,Jabouin,Tiger,170.18,61.23,172.72,Orthodox,20,11,0,1979-05-30
Kevin,Jackson,,177.8,90.26,,Switch,4,2,0,
Eugene,Jackson,The Wolf,172.72,83.91,,Orthodox,15,9,1,1966-09-23
Quinton,Jackson,Rampage,185.42000000000002,92.99,185.42000000000002,Orthodox,37,12,0,1978-06-20
Jeremy,Jackson,Scorpion,177.8,77.11,,Orthodox,9,5,0,1982-09-19
Damon,Jackson,The Leech,180.34,65.77,180.34,Switch,19,4,1,1988-08-08
Kenyon,Jackson,,182.88,83.91,,,4,3,0,
Mike,Jackson,The Truth,187.96,77.11,,Orthodox,0,1,0,1985-03-22
Jason,Jackson,Jah-Son,185.42000000000002,77.11,198.12,Orthodox,7,2,0,1990-10-30
Montel,Jackson,Quik,177.8,61.23,190.5,Southpaw,11,2,0,1992-04-24
Eric,Jacob,,,70.31,,,1,9,0,
Dustin,Jacoby,The Hanyak,190.5,92.99,193.04,Orthodox,15,5,1,1988-04-04
Justin,James,,177.8,70.31,,Orthodox,13,7,0,1976-11-08
Nate,James,,182.88,83.91,,,14,8,1,1978-05-29
Virna,Jandiroba,Carcara,160.02,52.16,162.56,Orthodox,17,2,0,1988-05-30
Ryan,Janes,,190.5,83.91,193.04,Orthodox,10,3,0,1981-08-22
Josh,Janousek,,180.34,83.91,,Orthodox,8,1,0,1980-09-25
Dave,Jansen,,175.26,70.31,185.42000000000002,Orthodox,20,4,0,1979-08-21
Jaime,Jara,El Cucui,185.42000000000002,92.99,,Southpaw,38,18,0,1969-08-02
Gigo,Jara,The Little Animal,175.26,65.77,,,6,9,0,
Keith,Jardine,The Dean of Mean,187.96,83.91,193.04,Orthodox,17,11,2,1975-10-31
Brock,Jardine,The Machine,180.34,77.11,,Orthodox,12,6,0,1985-07-10
Josh,Jarvis,,,,,,1,4,0,
Rony,Jason,,170.18,65.77,185.42000000000002,Orthodox,14,7,0,1984-03-21
Jasmine,Jasudavicius,,170.18,56.7,172.72,Orthodox,6,1,0,1989-03-01
Louis,Jauregui,,170.18,77.11,,,4,2,0,
Justin,Jaynes,The Guitar Hero,170.18,65.77,172.72,Orthodox,16,8,0,1989-08-10
Joanna,Jedrzejczyk,,167.64000000000001,52.16,165.1,Orthodox,16,4,0,1987-08-18
Aaron,Jeffery,,187.96,83.91,185.42000000000002,Orthodox,10,3,0,1992-11-14
Trent,Jenkins,,187.96,83.91,,,0,4,0,
Bubba,Jenkins,The Highlight Kid,170.18,65.77,,,11,4,0,1988-02-05
Adrienna,Jenkins,AJ,172.72,65.77,,,19,6,0,1981-07-22
Brandon,Jenkins,The Human Highlight Reel,182.88,70.31,180.34,Switch,15,8,0,1991-09-30
Steve,Jennum,,177.8,97.52,,Orthodox,2,3,0,
Ryan,Jensen,,185.42000000000002,83.91,193.04,Orthodox,21,8,0,1977-09-20
Kyle,Jensen,,175.26,77.11,,Orthodox,4,11,2,1979-07-20
Chan-Mi,Jeon,,165.1,52.16,,Orthodox,5,2,0,1997-08-28
Maciej,Jewtuszko,Irokez,182.88,70.31,,Southpaw,12,3,0,1981-01-31
